dataset_id,source_image,source_annotation,canonical_conditions,split,split_seed,hash_sha256,notes
construction_ppe,datasets/raw/construction_ppe/images/val/image11.jpeg,datasets/raw/construction_ppe/labels/val/image11.txt,CR-01+CR-02,val,,4898cd62392ffd1072f4161c604d47a1c3352c299e8e56fd9df65d40bddeef74,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1107.jpg,datasets/raw/construction_ppe/labels/val/image1107.txt,CR-01+CR-02,val,,21e5d4cb71535bdc23169000965f29fa760b9f33ba911b8135f8295feca05d37,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1109.jpg,datasets/raw/construction_ppe/labels/val/image1109.txt,CR-01+CR-02,val,,26328092a4f721133c78b3a3da33c999e2b20662137f9b87f84d164e4834e604,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1121.jpg,datasets/raw/construction_ppe/labels/val/image1121.txt,CR-01+CR-02,val,,eded015b43e5cae15e4713cd111cd5b5c6c3cb482a2d58964c1a013b1182c6c9,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1129.jpg,datasets/raw/construction_ppe/labels/val/image1129.txt,CR-01,val,,88a08949ecb999dc4cde55a2a2a9728e3df519264f57d20b8172196c42ae4eaa,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1130.jpg,datasets/raw/construction_ppe/labels/val/image1130.txt,CR-01,val,,73e7b6460eb6f2789ba4eb941edcec4a4410a1af74835aa0bc190853775d5398,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1137.jpg,datasets/raw/construction_ppe/labels/val/image1137.txt,CR-01,val,,b1d9e4a673e9889ecc8063f1ccf227891eafb4e91389eb94b23a22513c1642b7,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1146.jpg,datasets/raw/construction_ppe/labels/val/image1146.txt,CR-01,val,,a30443ba89cc392a1720dc5189913b83ad4a1de42400bc2286f47c6127e8d8b8,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image115.jpg,datasets/raw/construction_ppe/labels/val/image115.txt,CR-01+CR-02,val,,a9b7c0e0bbaeed008b0fabe5ea67457f7924838ce5e5c28e964e43a416117078,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1151.jpg,datasets/raw/construction_ppe/labels/val/image1151.txt,CR-01,val,,351bccc2a555dd6fa0b1d7a9ed1b62678afb9ca93c02d7262e1532520e1c5704,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image117.jpg,datasets/raw/construction_ppe/labels/val/image117.txt,CR-01+CR-02,val,,7599316f243b98c048997568b9e450fe5ef9f533c99ecf617096519d1e51c36b,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1183.jpg,datasets/raw/construction_ppe/labels/val/image1183.txt,CR-01,val,,523ae89a1cd86d3b638a60fca7445d7d7c5db4a8866c08d6ec83e1241faedd24,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1190.jpg,datasets/raw/construction_ppe/labels/val/image1190.txt,CR-01,val,,79bad840ae5e6d8006bd8a17f3cecc53e58a01d4aa90a53bd064d48311fe4ece,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1193.jpg,datasets/raw/construction_ppe/labels/val/image1193.txt,CR-01,val,,61b7a2f325d0912de8878792697dc9b9561a9ac0635330bda99aac12d5921ae1,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image12.jpg,datasets/raw/construction_ppe/labels/val/image12.txt,CR-01+CR-02,val,,1c13a8d744324e680ba4508d7c95818cf6deb2eab1cd9476ebe130dd0e43f912,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1203.jpg,datasets/raw/construction_ppe/labels/val/image1203.txt,CR-01,val,,0387c52edb7955a1aedc563def8698cb554e63fca8ee2b7afe52bc513a289e77,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1211.jpg,datasets/raw/construction_ppe/labels/val/image1211.txt,CR-01,val,,c284f6faa7450e0c97cda71bbb0598590b4c61faf620801370e645c0730a00e4,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1215.jpg,datasets/raw/construction_ppe/labels/val/image1215.txt,CR-01,val,,b29f28e578470c4b67bb36248eb3c44256b1f11e87395dae47538bc5cee0d4e1,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1217.jpg,datasets/raw/construction_ppe/labels/val/image1217.txt,CR-01,val,,e74f5de6a61b713e5f2a85d84a8af5743e07d257b36459414c41dc4a6be28407,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1223.jpg,datasets/raw/construction_ppe/labels/val/image1223.txt,CR-01,val,,17395f70a8681d80b4bdb8f80e0568bd551da71bd188117504dad7b2d4bb9fe8,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1234.jpg,datasets/raw/construction_ppe/labels/val/image1234.txt,CR-01,val,,bdee9c120585d0adfca4ac1f7e7853954a92bde95080dd267a963fb1ab671234,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1248.jpg,datasets/raw/construction_ppe/labels/val/image1248.txt,CR-01,val,,976a418670ad8c9971a385f5ae2d585cc045e153b4bf603d88be6bdfe6a8d050,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1273.jpg,datasets/raw/construction_ppe/labels/val/image1273.txt,CR-01,val,,d30a5b0a73737f6fa2814f0d4ab09891cc683e9105df0932fc77b3d08ff1a766,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1290.jpg,datasets/raw/construction_ppe/labels/val/image1290.txt,CR-01,val,,04241be417d14427118e0940a9dee9c9fd997107453c8c8352d859a82f58009d,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image130.jpg,datasets/raw/construction_ppe/labels/val/image130.txt,CR-01+CR-02,val,,1876f973dacff4dd9b360b2d4f2d19501794bc58d4347040cf4c478eed0781fb,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1301.jpg,datasets/raw/construction_ppe/labels/val/image1301.txt,CR-01,val,,acaf2125e1445908fb0681e8a28c4994de6a42118857685394ca0be1eb29670e,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image132.jpg,datasets/raw/construction_ppe/labels/val/image132.txt,CR-01+CR-02,val,,1bbdb594dce858d35261edd956136ba9a50d21772c14d6587573f6ca8353e279,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1333.jpg,datasets/raw/construction_ppe/labels/val/image1333.txt,CR-01,val,,3a0e1ac1dbb843a308ba743487453d657493ca5f84ae7f8a0cd1924b683b033d,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1341.jpg,datasets/raw/construction_ppe/labels/val/image1341.txt,CR-01,val,,aa79cd53ebc1be94623776c6ce78c58e25fd687ee32d21e5dda7509da2fc3b82,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1342.jpg,datasets/raw/construction_ppe/labels/val/image1342.txt,CR-01,val,,a93068d703eeb4da09dcce88b2557752b759d32b0106ba344e7a3e9c75f88271,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1346.jpg,datasets/raw/construction_ppe/labels/val/image1346.txt,CR-01,val,,7440bca28ed4a1b36a5185cd0e38dced4d027629ca96487a1926555d18b2c0af,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1369.jpg,datasets/raw/construction_ppe/labels/val/image1369.txt,CR-01,val,,3cdd44c9ab5fcb826ae2372fe8912868d6c5a05b88f9ba3f998693887aa046d6,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image137.jpg,datasets/raw/construction_ppe/labels/val/image137.txt,CR-01+CR-02,val,,91c3c368c692d571705a72739f8d3e64a09550e41d10145bcef824ed8800c5bc,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1375.jpg,datasets/raw/construction_ppe/labels/val/image1375.txt,none,val,,69a01ef4f0e3cd6d5b7797b145f66d288b719af4db2402ebbcee0eefc73c37be,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1377.jpg,datasets/raw/construction_ppe/labels/val/image1377.txt,CR-01,val,,e6ffe36c1e29c450b299e25744a28f877f555a41d1d9fef3275bd336f4396165,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1392.jpg,datasets/raw/construction_ppe/labels/val/image1392.txt,CR-01,val,,2985fe1c0f6787a82c51c434b19fdba3446494afea963c932eb5088699422a38,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1397.jpg,datasets/raw/construction_ppe/labels/val/image1397.txt,CR-01,val,,a6800c26147a0a3e02c7a8dc92c173ce4713e62c70e1c600adbb1f3cd3be5d56,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image1402.jpg,datasets/raw/construction_ppe/labels/val/image1402.txt,CR-01,val,,f6b880098055df84fb9f96d846a37d1803d0e11348c360140f83a9de4f7b306f,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image141.jpeg,datasets/raw/construction_ppe/labels/val/image141.txt,CR-01+CR-02,val,,b2d6c7ace56f0efebd9e292fdcc081b561d8263ce904fcfac0cc97a250e50fd6,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image144.jpg,datasets/raw/construction_ppe/labels/val/image144.txt,CR-01+CR-02,val,,abc44b37c273f2484fef2c1d5fe11ca8399d1442f685f2e88eafa3c9eb6d7069,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image151.jpg,datasets/raw/construction_ppe/labels/val/image151.txt,CR-01+CR-02,val,,33a6fb5f0c22ba1559542d201cdc7c8dfe34568b23c6f60ecee340c95aa712f7,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image164.jpg,datasets/raw/construction_ppe/labels/val/image164.txt,CR-01+CR-02,val,,8b334d93ceb8e15731d692f0c31d0dc34deb7bf5feee6341bdc1e19c7066fa47,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image171.jpg,datasets/raw/construction_ppe/labels/val/image171.txt,CR-02,val,,520c77ecb5c0f9e24cfadfa8135118597d15b9bbef6c2c005e7ad79a64eb7b02,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image176.jpg,datasets/raw/construction_ppe/labels/val/image176.txt,CR-01+CR-02,val,,70b8170b50dbd3385b6e842cf5db2dd788d29a433951d814b481421ac1f68309,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image199.jpg,datasets/raw/construction_ppe/labels/val/image199.txt,CR-01+CR-02,val,,d565554563ad44cc0a5503fb350771886aa49c95bb1d72a1f95b7d1e5ed14028,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image202.jpg,datasets/raw/construction_ppe/labels/val/image202.txt,CR-01+CR-02,val,,f8ce3ffefb3a57cc82ac294361b1eb5f064899a94787e32cbcf41d569058bd92,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image212.jpg,datasets/raw/construction_ppe/labels/val/image212.txt,CR-01+CR-02,val,,bee046863836454905411bf9623a721720fb9d9d53df68f31f4ac6cfc094e8bd,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image23.jpeg,datasets/raw/construction_ppe/labels/val/image23.txt,CR-01+CR-02,val,,bf766e8092d8cf03584a0eb01c5ff8a806ee92715bb3f4ccb6a03f36750f9d6b,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image230.jpg,datasets/raw/construction_ppe/labels/val/image230.txt,CR-01+CR-02,val,,79a77824ed74f7237f11a72054a97c418c938e62bb2ccd3572d468a7ad407fee,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image238.jpg,datasets/raw/construction_ppe/labels/val/image238.txt,CR-01+CR-02,val,,733c2457decd35871b226ccc88198eab38c462c8b16e6cbfd5c576410da90fb6,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image253.jpg,datasets/raw/construction_ppe/labels/val/image253.txt,CR-01+CR-02,val,,268e194263fc7327fb937b45ee13567a0994e4475feedf4c90f31ed8637dabe9,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image259.jpg,datasets/raw/construction_ppe/labels/val/image259.txt,CR-01+CR-02,val,,26519faba73104443f3aca08803e659ea718537d832924cb823c03592d0b5886,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image27.jpeg,datasets/raw/construction_ppe/labels/val/image27.txt,CR-01+CR-02,val,,3746c24a3b12857bba34521e2924960a22987016f7029eb4fd69f71dfc344cc1,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image270.jpg,datasets/raw/construction_ppe/labels/val/image270.txt,CR-01+CR-02,val,,0ac4b25914834e3f80ded79a4b2db146239685c56c1657bb957651cef2c25422,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image278.jpg,datasets/raw/construction_ppe/labels/val/image278.txt,CR-01+CR-02,val,,7ef585455127c26384b2af86ae2a91fbad649fcf2ba5d89f0e6de4f28bd24835,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image31.jpg,datasets/raw/construction_ppe/labels/val/image31.txt,CR-01+CR-02,val,,00e9401eda62de8029f39a1bb9db73e3d08174cd100d71f3a9da192914cbea73,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image318.jpg,datasets/raw/construction_ppe/labels/val/image318.txt,CR-01+CR-02,val,,27ad01984c3e54bb5b31ab8ff6558a161988f13e8b912fdca6d4b0a6dbdea602,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image329.jpeg,datasets/raw/construction_ppe/labels/val/image329.txt,CR-01+CR-02,val,,c10f64176ecf1ce3749e6eed0b6736d7b1b317bcbe9b424a94346fa9d9e8bc98,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image330.jpg,datasets/raw/construction_ppe/labels/val/image330.txt,CR-01+CR-02,val,,4815828f5c05da8184e4c3c10b934f1869aae957726c8001fec84ce7d1b1c4d6,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image337.jpg,datasets/raw/construction_ppe/labels/val/image337.txt,CR-01+CR-02,val,,be5f170c55899a7d0e3cf148266fb935af9fb011f4b96668b2b4f3961a1c5718,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image347.jpg,datasets/raw/construction_ppe/labels/val/image347.txt,CR-01+CR-02,val,,ce65644b1c74a38dee74c63b11b52225851216401ee2374dbac7c9ea2fbe4e41,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image35.jpeg,datasets/raw/construction_ppe/labels/val/image35.txt,CR-01,val,,8ced7c69304fc46a6e2fdfd3c06e3472292c94744aa30b89d1c1c0db07623399,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image355.jpg,datasets/raw/construction_ppe/labels/val/image355.txt,CR-01+CR-02,val,,af1bdcf3659152fff68b1160544c8331e79fb5c71ae4c01287d60557e66f7138,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image360.jpg,datasets/raw/construction_ppe/labels/val/image360.txt,none,val,,8f35133ed9fbe748a0aa90bdde7c20d2a298d471b16d0534675fbe2826fd54ee,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image391.jpg,datasets/raw/construction_ppe/labels/val/image391.txt,CR-01+CR-02,val,,d1b33a4bfc054c5c8ebec82ac2a4cf79474368f0327e21a20bc37d912c82e17a,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image392.jpg,datasets/raw/construction_ppe/labels/val/image392.txt,CR-01+CR-02,val,,3ed6fbf53a2d3443215941b52dfdb14adc34d827022cf5ae5ab9bb4a478f905b,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image395.jpg,datasets/raw/construction_ppe/labels/val/image395.txt,CR-01+CR-02,val,,860fcd03c8261cf01155bd5270923f7a5673430e49840861bf3dc6970ef73324,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image396.jpg,datasets/raw/construction_ppe/labels/val/image396.txt,CR-01+CR-02,val,,8eafa32397da90781d53f117100f7b8332bbb924ef83f86df2ebc8b1401f88a8,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image407.jpg,datasets/raw/construction_ppe/labels/val/image407.txt,CR-01+CR-02,val,,ec9682478cbc68a04498b68c6c8dd16dcfc3a1afce5ffb7308a79d850803f781,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image411.jpg,datasets/raw/construction_ppe/labels/val/image411.txt,CR-01+CR-02,val,,56438f323d6e40a02cd6c2e82f9222512d54a11846403a9f7635c51fa9b29d65,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image419.jpg,datasets/raw/construction_ppe/labels/val/image419.txt,CR-01+CR-02,val,,a8167b7012244a1bf0b53c9577dfba808448f561c2e9cae5798ad7ce36b2e6be,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image430.jpg,datasets/raw/construction_ppe/labels/val/image430.txt,CR-01+CR-02,val,,6e92840ec761576e423da415246eb965a1b5c421b596dc2e1be25b1b7f6ecf50,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image439.jpeg,datasets/raw/construction_ppe/labels/val/image439.txt,CR-01+CR-02,val,,9e4211b5fc8fb776bd6d4b73f9edb6169f02d2647767c75a997f7458ff542d76,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image446.jpg,datasets/raw/construction_ppe/labels/val/image446.txt,CR-01+CR-02,val,,1b4a59c06b29a485ea5aaf2c54a3aa3871d46bfe4029c5a06058798389cb0ea5,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image46.jpeg,datasets/raw/construction_ppe/labels/val/image46.txt,CR-01,val,,92abd57317625d12fde2f77513e044383f7619360200d120814486d9d44e3678,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image464.jpg,datasets/raw/construction_ppe/labels/val/image464.txt,CR-01+CR-02,val,,c08e115ee3107f81be356bc4799dcd71a69300113b06b83acc8b4bf26e75e753,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image487.jpg,datasets/raw/construction_ppe/labels/val/image487.txt,CR-01+CR-02,val,,b9455e1ea0bc634603b9efb562c6789ac8d6fd946f7898a23c082e6fe5b2123e,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image505.jpg,datasets/raw/construction_ppe/labels/val/image505.txt,CR-01+CR-02,val,,51d8a4b7e474ec36c7a82376dfc6730cfc146b29f255a37c8e7fde5663f206b5,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image508.jpg,datasets/raw/construction_ppe/labels/val/image508.txt,CR-01+CR-02,val,,b45c200a815984e46b2dcaf76ef994bf9af0506bb87810bd457fc4947247e448,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image524.jpeg,datasets/raw/construction_ppe/labels/val/image524.txt,CR-01+CR-02,val,,ec9e573c28e4ccf64d6c21f6bb6a64af2ccb887f2c898d42cc5d1de00332e8e0,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image532.jpeg,datasets/raw/construction_ppe/labels/val/image532.txt,CR-02,val,,13ae7cf723941140e9b7d9c279d1d173fbe945227cdf27c230f229070b26aa5e,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image547.jpg,datasets/raw/construction_ppe/labels/val/image547.txt,CR-01+CR-02,val,,140decc71c7bf0c7d89a6b66e6269514e2cbca9a21e92b26af54fc5fd582413e,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image573.jpg,datasets/raw/construction_ppe/labels/val/image573.txt,CR-01+CR-02,val,,ca5f57a5c4ccad2cd75e1f1f704f02c03700329065c4b348d944f184ffa014f3,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image576.jpg,datasets/raw/construction_ppe/labels/val/image576.txt,CR-01+CR-02,val,,2ac6eb4693acac690ba1fca0f548b57a60291011c1e7ac844d318cdbbc4ec709,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image607.jpeg,datasets/raw/construction_ppe/labels/val/image607.txt,CR-01+CR-02,val,,ad382def98d5052c96993e348c08b4003a700f858a95bc36c7cc133b219362d6,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image608.jpg,datasets/raw/construction_ppe/labels/val/image608.txt,CR-01+CR-02,val,,6cf7283933660187488c9e022405ba8baac23b4ca42f519da19391b4ce979f92,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image615.jpg,datasets/raw/construction_ppe/labels/val/image615.txt,CR-01+CR-02,val,,ee660d9bc3c941c5826534a6a4b5d460cb436126e9de57fd691b22554056b020,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image627.jpg,datasets/raw/construction_ppe/labels/val/image627.txt,CR-01+CR-02,val,,237e707a75bd9c3bab9cee1e2e2bfea394179a8b472df4fd1ddaf4fd84760825,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image628.jpg,datasets/raw/construction_ppe/labels/val/image628.txt,CR-01+CR-02,val,,33af5e52c01b3f91ec0cbde2454134cb44c916fc9e226881040008a58667e275,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image640.jpg,datasets/raw/construction_ppe/labels/val/image640.txt,CR-01+CR-02,val,,bd205ac51b81fd46af970eda8b51bf42dd2cc017f1bfafebbd90ea395174b451,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image644.jpg,datasets/raw/construction_ppe/labels/val/image644.txt,CR-01+CR-02,val,,4ca2a54c396200c799495e482642b3b00e7e95f2598121a38b567e38cc11ad12,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image65.jpeg,datasets/raw/construction_ppe/labels/val/image65.txt,CR-01+CR-02,val,,53d75e14f7e1d19eb2251496c72cf11940319d11c351af4d0edb947f3832baaa,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image654.jpg,datasets/raw/construction_ppe/labels/val/image654.txt,CR-01,val,,07baf23f2e3aacca2805dbe6b4a7d8ad4a895c15a8c5fac9bb87494fc7a9d8ce,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image656.jpg,datasets/raw/construction_ppe/labels/val/image656.txt,CR-02,val,,305b8962aaacf5311af7a1e66e237ca97ab1561eb71329506f6b0326992162ae,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image660.jpg,datasets/raw/construction_ppe/labels/val/image660.txt,CR-01+CR-02,val,,25b3d9ea057fdb286c2ae7d165f9c3eda4b3c9cac896ea620a2b7dc93b0b3caf,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image666.jpg,datasets/raw/construction_ppe/labels/val/image666.txt,CR-01+CR-02,val,,d8b86f11f8c1ddc4abfbe77a73120819ac269ea9fe036d3f87aaf6b098fe48d5,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image669.jpg,datasets/raw/construction_ppe/labels/val/image669.txt,CR-01+CR-02,val,,9542dc7eb744083d0a22da4a150fb6371d6610f017ede9ef22988f89a8db07a2,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image670.jpg,datasets/raw/construction_ppe/labels/val/image670.txt,CR-01+CR-02,val,,7475975988f9326403cf24f078b7c091f4f2eab39774d23575b0e01fe678e89c,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image674.jpg,datasets/raw/construction_ppe/labels/val/image674.txt,CR-01+CR-02,val,,0eac08089d914d8f83b8c6f772b6b7cedb214fd9335f0fb8d63731bd71ab0fbd,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image680.jpg,datasets/raw/construction_ppe/labels/val/image680.txt,CR-01+CR-02,val,,b24aa39a42350cfd0762bb5d4d4153fab054203517ee82a5a32ebd7ddb3712b6,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image686.jpeg,datasets/raw/construction_ppe/labels/val/image686.txt,CR-01,val,,e6f8ec5e8b376c5e27ed05c69ed854d2ebb62d04019c71cb25d8d4188be2b359,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image698.jpg,datasets/raw/construction_ppe/labels/val/image698.txt,CR-01+CR-02,val,,b6b5d960751c073c5793aa22b72e8957b365209770d20bb5a9bad9b4dc9645bd,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image705.jpg,datasets/raw/construction_ppe/labels/val/image705.txt,CR-02,val,,0b72cfc1a70c64910a80c302eba558ba1a4a70e8a29e7b1cf0051cad48ce6beb,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image709.jpg,datasets/raw/construction_ppe/labels/val/image709.txt,CR-01+CR-02,val,,acd89659a7228b8e5a43485c93e5445e2f863411fe4e924a172a8922020b0914,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image719.jpg,datasets/raw/construction_ppe/labels/val/image719.txt,CR-02,val,,b6b6706eefef6dcefd9b05dc8a08af9e90739175863f4ee747df08cb20be5e7c,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image74.jpeg,datasets/raw/construction_ppe/labels/val/image74.txt,CR-02,val,,311eaf1b84b37f5b659aea1286431a7f4a0d3aa685f92cc22c0fcbecc91e995a,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image742.jpeg,datasets/raw/construction_ppe/labels/val/image742.txt,CR-01+CR-02,val,,4f2e0401cdeae3c697ae0b5fec77282ea0d5fbabf4862cc577b516117416411d,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image749.jpg,datasets/raw/construction_ppe/labels/val/image749.txt,CR-01+CR-02,val,,ac5dafafcf18a42e44cb11740beb6897b8d9b1ba588916838debb9b54d976cb7,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image759.jpg,datasets/raw/construction_ppe/labels/val/image759.txt,CR-01+CR-02,val,,84a33600169562a763fe9e04ed1c4b030244007b3c9c7ec6aa651a0e094651fa,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image762.jpg,datasets/raw/construction_ppe/labels/val/image762.txt,CR-01+CR-02,val,,66d4c6ac0b7abeb1626af0f1aee5959c9bc502ba1ac91a91873a1771f31316c5,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image763.jpg,datasets/raw/construction_ppe/labels/val/image763.txt,CR-01+CR-02,val,,af8a767fb0a3b429f3e534f27239f6189745ddb7a9d477d6a739a4daaeaa9d5f,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image767.jpg,datasets/raw/construction_ppe/labels/val/image767.txt,CR-01+CR-02,val,,09f764882f4fd752c63c760296a00346e28e0c83e7aac742deede0e70c0ab8fd,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image771.jpg,datasets/raw/construction_ppe/labels/val/image771.txt,CR-01+CR-02,val,,cd67373f96e51b6bda28c5001079555760514fb452e52a1e5f2bc541b66972b9,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image798.jpg,datasets/raw/construction_ppe/labels/val/image798.txt,CR-01+CR-02,val,,76adf700356a62b2d5ebb8a7edc19822b92b0f2cfe4288259a269bd7f948c2b7,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image804.jpg,datasets/raw/construction_ppe/labels/val/image804.txt,CR-01+CR-02,val,,1a79b5ed521359a40a3f587a620a346581d1a740caace17999f93628f833346b,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image808.jpg,datasets/raw/construction_ppe/labels/val/image808.txt,CR-01+CR-02,val,,9b926cbbec6d35fd7ee05c42b7dbf371eebe5c003d3df0abad6f9a6243395ed0,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image824.jpg,datasets/raw/construction_ppe/labels/val/image824.txt,CR-01+CR-02,val,,d29a9c05b2d3c6a06ccb26bed9eb8e4808d1e51463b59ada064a8adae4e86805,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image826.jpg,datasets/raw/construction_ppe/labels/val/image826.txt,CR-01+CR-02,val,,64b77518d5c65fc26ab0a78df1859d00f5a66508dff8d84936091fc510be7f29,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image852.jpeg,datasets/raw/construction_ppe/labels/val/image852.txt,CR-01+CR-02,val,,33e7d14d10b85d60135d393faa3f39651918aebc7203c64cc821e05255479248,official_split
construction_ppe,datasets/raw/construction_ppe/images/val/image867.jpg,datasets/raw/construction_ppe/labels/val/image867.txt,CR-01+CR-02,val,,6d7539ee777383a27c859f7ce06bd54a36f971efaadded03849a774aca0dafae,official_split
